TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f004375,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,63800,
f_f004376,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,64000,
f_f004376,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,6300,
f_f004376,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,24000,
f_f004380,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,4000,
f_f004381,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f004381,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f004383,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f004385,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7000,
f_f004389,1,주유비,0,자가용(승용/승합/트럭 등등),N,8,,,,,133000,
f_f004389,1,통행료,0,자가용(승용/승합/트럭 등등),N,8,,,,,51300,
f_f004393,4,교통비,1,택시,N,2,2352400219,,2023-07-28 13:39,1,8000,택시비
f_f004393,50,교통비,0,버스 + 지하철,N,2,,,,,21800,
f_f004393,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,92600,
f_f004393,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-07-13 22:16,1,48800,기차표
f_f004393,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-07-24 18:48,1,48800,기차표
f_f004395,12,교통비,0,시외/고속버스,N,2,,,,,39200,
f_f004396,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
f_f004396,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2700,
f_f004396,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f004415,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,100000,
f_f004415,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,6800,
f_f004420,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
f_f004420,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6800,
f_f004423,4,교통비,0,택시,N,2,,,,,31700,
f_f004423,4,교통비,1,택시,N,2,7723100832,,2023-07-14 12:29,1,12000,택시비 
f_f004423,5,교통비,0,지하철,N,2,,,,,3500,
f_f004423,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,109900,
f_f004428,4,교통비,1,택시,N,1,2260655924,,2023-07-23 15:39,1,5600,택시비
f_f004428,4,교통비,2,택시,N,1,2268101333,용봉운수(주),2023-07-22 20:50,3,5600,택시비
f_f004428,4,교통비,3,택시,N,1,8711101498,,2023-07-22 17:15,1,6600,택시비
f_f004428,4,교통비,4,택시,N,1,2268101333,용봉운수(주),2023-07-22 11:18,1,6200,택시비 
f_f004428,4,교통비,5,택시,N,1,7011000591,개인택시,2023-07-22 07:47,1,11200,택시비
f_f004428,5,교통비,0,지하철,N,1,,,,,6000,
f_f004428,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,120000,
f_f004440,12,교통비,0,시외/고속버스,N,2,,,,,44000,
f_f004440,4,교통비,0,택시,N,2,,,,,22700,
f_f004441,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,56700,
f_f004441,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f004441,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,21000,
f_f004448,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f004448,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5500,
f_f004449,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f004461,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,110000,
f_f004461,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f004461,5,교통비,0,지하철,N,2,,,,,2500,
f_f004462,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
f_f004462,50,교통비,0,버스 + 지하철,N,3,,,,,12000,
f_f004462,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,32000,
f_f004464,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f004464,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7200,
f_f004465,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
f_f004465,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,9600,
f_f004466,4,교통비,0,택시,N,2,,,,,9200,
f_f004466,50,교통비,0,버스 + 지하철,N,2,,,,,38400,
f_f004471,4,교통비,0,택시,N,1,,,,,15000,
f_f004471,5,교통비,0,지하철,N,1,,,,,6000,
f_f004471,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,107000,
f_f004488,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3000,
f_f004488,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,25400,
f_f004489,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,74920,
f_f004489,4,교통비,0,택시,N,2,,,,,42900,
f_f004489,5,교통비,0,지하철,N,2,,,,,2500,
f_f004489,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,193400,
f_f004498,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,65000,
f_f004498,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,10000,
f_f004498,4,교통비,0,택시,N,3,,,,,8000,
f_f004498,5,교통비,0,지하철,N,3,,,,,7500,
f_f004506,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,80000,
f_f004506,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2000,
f_f004506,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,18800,
f_f004506,4,교통비,1,택시,N,3,5148101429,동양택시(주),2023-07-29 17:47,1,4000,택시비
f_f004506,4,교통비,2,택시,N,3,8378700489,아진교통(주),2023-07-29 19:28,1,4800,택시비
f_f004510,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
f_f004510,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1500,
f_f004510,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f004513,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f004513,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7000,
f_f004515,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,11000,
f_f004515,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2500,
f_f004516,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,18000,
f_f004516,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12800,
f_f004518,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
f_f004518,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,28000,
f_f004518,4,교통비,0,택시,N,2,,,,,30000,
f_f004519,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
f_f004519,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,6000,
f_f004519,13,교통비,0,시내/마을버스,N,1,,,,,2500,
f_f004522,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,100000,
f_f004522,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1000,
f_f004522,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,34200,
f_f004522,5,교통비,0,지하철,N,3,,,,,1250,
f_f004523,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,110000,
f_f004523,4,교통비,0,택시,N,2,,,,,6000,
f_f004523,5,교통비,0,지하철,N,2,,,,,2900,
f_f004524,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,35200,
f_f004524,1,주차비,0,자가용(승용/승합/트럭 등등),N,6,,,,,1200,
f_f004524,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,8800,
f_f004526,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
f_f004526,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,600,
f_f004526,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
f_f004533,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,83000,
f_f004534,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,11400,
f_f004535,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3400,
f_f004556,5,교통비,0,지하철,N,2,,,,,5800,
f_f004557,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,4,6168190529,(주)쏘카,2023-07-16 13:30,1,140600,렌트비
f_f004557,4,교통비,0,택시,N,4,,,,,4700,
f_f004558,4,교통비,0,택시,N,2,,,,,46000,
f_f004558,4,교통비,1,택시,N,2,,협성운수(주),2023-07-27 13:36,1,5400,택시비 
f_f004558,4,교통비,2,택시,N,2,,한성산업(주),2023-07-27 10:39,1,5200,택시비
f_f004558,4,교통비,3,택시,N,2,,삼화교통(주),2023-07-27 10:19,1,7900,택시비
f_f004558,4,교통비,4,택시,N,2,,,2023-07-26 19:14,1,6700,택시비
f_f004558,4,교통비,5,택시,N,2,,,2023-07-26 17:27,1,8100,택시비 
f_f004558,50,교통비,0,버스 + 지하철,N,2,,,,,20000,
f_f004558,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,307200,
f_f004561,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
f_f004561,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1300,
f_f004561,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20400,
f_f004562,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
f_f004562,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,5000,
f_f004562,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,12000,
f_f004569,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f004572,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f004572,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4800,
f_f004577,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
f_f004578,13,교통비,0,시내/마을버스,N,2,,,,,17200,
f_f004578,4,교통비,0,택시,N,2,,,,,24320,
f_f004578,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,185600,
f_f004582,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,70000,
f_f004582,1,주차비,0,자가용(승용/승합/트럭 등등),N,6,,,,,2400,
f_f004582,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,20000,
f_f004585,12,교통비,0,시외/고속버스,N,1,,,,,65180,
f_f004585,4,교통비,0,택시,N,1,,,,,15800,
f_f004588,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f004588,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,800,
f_f004588,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,22000,
f_f004590,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f004590,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7200,
f_f004608,4,교통비,0,택시,N,2,,,,,30000,
f_f004608,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,107200,
f_f004621,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,700,
f_f004621,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,17600,
f_f004633,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,52640,
f_f004642,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,65000,
f_f004642,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,11000,
f_f004645,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f004645,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2800,
f_f004648,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,31100,
f_f004648,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1100,
f_f004648,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,21200,
f_f004649,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f004649,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f004659,4,교통비,0,택시,N,3,,,,,29000,
f_f004659,4,교통비,1,택시,N,3,5042819970,,2023-07-24 13:01,1,7400,택시비
f_f004659,5,교통비,0,지하철,N,3,,,,,6850,
f_f004659,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,47600,
f_f004660,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,70000,
f_f004660,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,17600,
f_f004661,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
f_f004691,4,교통비,0,택시,N,1,,,,,67100,
f_f004691,4,교통비,1,택시,N,1,6052749936,포항개인택시,2023-07-20 12:31,1,11500,택시비
f_f004691,4,교통비,2,택시,N,1,5068100244,대동운수(주),2023-07-20 16:02,1,15300,택시비
f_f004691,4,교통비,3,택시,N,1,3461900645,포항개인택시,2023-07-21 10:30,1,9400,택시비
f_f004691,4,교통비,4,택시,N,1,5061408827,포항개인택시,2023-07-21 10:51,1,9100,택시비
f_f004691,4,교통비,5,택시,N,1,5068100190,육일교통(주),2023-07-21 14:51,1,9600,택시비
f_f004691,50,교통비,0,버스 + 지하철,N,1,,,,,7200,
f_f004691,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,107200,
f_f004694,4,교통비,0,택시,N,2,,,,,45000,
f_f004694,50,교통비,0,버스 + 지하철,N,2,,,,,12500,
f_f004694,8,교통비,0,새마을/무궁화열차,N,2,,,,,26800,
f_f004696,4,교통비,1,택시,N,2,2250257009,개인택시,2023-07-30 15:44,1,10000,택시비
f_f004696,50,교통비,0,버스 + 지하철,N,2,,,,,8500,
f_f004696,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-07-22 15:19,1,37000,기차표 
f_f004696,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-07-20 00:20,1,29500,기차표 
f_f004698,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,100000,
f_f004698,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
f_f004698,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,17000,
f_f004702,4,교통비,0,택시,N,2,,,,,13700,
f_f004702,50,교통비,0,버스 + 지하철,N,2,,,,,5000,
f_f004702,8,교통비,0,새마을/무궁화열차,N,2,,,,,16000,
f_f004706,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f004706,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6900,
f_f004709,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f004709,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f004710,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
f_f004715,4,교통비,1,택시,N,3,1264200452,개인택시,2023-08-02 21:50,1,4200,택시비
f_f004715,4,교통비,2,택시,N,3,5050483348,,2023-08-02 20:09,1,12290,택시비
f_f004715,4,교통비,3,택시,N,3,5058183242,,2023-08-03 18:21,1,3700,택시비
f_f004715,5,교통비,0,지하철,N,3,,,,,3900,
f_f004715,7,교통비,0,KTX/SRT(고속열차),N,3,,,,,252000,
f_f004718,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,130000,
f_f004729,13,교통비,0,시내/마을버스,N,1,,,,,2200,
f_f004732,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,85000,
f_f004732,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,9245,
f_f004732,4,교통비,0,택시,N,1,,,,,16400,
f_f004732,50,교통비,0,버스 + 지하철,N,1,,,,,53400,
f_f004742,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f004744,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,14200,
f_f004744,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3700,
f_f004747,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f004747,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10300,
f_f004754,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,120000,
f_f004754,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,1350,
f_f004754,4,교통비,0,택시,N,2,,,,,15080,
f_f004754,5,교통비,0,지하철,N,2,,,,,8400,
f_f004754,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,195600,
f_f004759,11,교통비,0,관광버스,N,3,,,,,14000,
f_f004759,4,교통비,0,택시,N,3,,,,,13700,
f_f004759,5,교통비,0,지하철,N,3,,,,,2400,
f_f004766,4,교통비,1,택시,N,1,8308601286,주식회사 금성택시,2023-07-26 14:51,1,3300,택시비
f_f004766,5,교통비,0,지하철,N,1,,,,,3200,
f_f004766,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-07-21 00:00,1,32800,기차표
f_f004766,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사 ,2023-07-21 00:00,1,94800,기차표
f_f004770,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50050,
f_f004770,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,13900,
f_f004778,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f004778,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3000,
f_f004778,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5800,
f_f004782,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f004782,4,교통비,1,택시,N,2,5068117600,,2023-07-23 16:21,1,4300,택시비
f_f004782,4,교통비,2,택시,N,2,2035667247,포항개인택시,2023-07-23 14:30,1,4400,택시비 
f_f004782,4,교통비,3,택시,N,2,2361800341,개인택시,2023-07-22 15:48,1,30900,택시비
f_f004782,4,교통비,4,택시,N,2,,대동운수(주),2023-07-22 17:21,1,16500,택시비
f_f004782,4,교통비,5,택시,N,2,5068101525,,2023-07-23 16:03,1,8900,택시비
f_f004782,5,교통비,0,지하철,N,2,,,,,9800,
f_f004790,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
f_f004793,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,62167,
f_f004793,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,23700,
f_f004797,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f004797,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7200,
f_f004800,12,교통비,0,시외/고속버스,N,2,,,,,100000,
f_f004801,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f004801,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12000,
f_f004805,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f004809,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
f_f004813,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
f_f004813,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5300,
f_f004815,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,221700,
f_f004815,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,12900,
f_f004817,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,62584,
f_f004817,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,850,
f_f004817,4,교통비,0,택시,N,2,,,,,28400,
f_f004817,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,139673,
f_f004821,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f004826,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-07-20 00:00,1,10100,기차표
f_f004826,8,교통비,1,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-07-28 10:58,3,6200,기차표
f_f004829,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,6090,
f_f004829,4,교통비,0,택시,N,2,,,,,10200,
f_f004829,5,교통비,0,지하철,N,2,,,,,5700,
f_f004829,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,93958,
f_f004831,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f004831,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
f_f004831,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5900,
f_f004836,50,교통비,0,버스 + 지하철,N,4,,,,,11860,
f_f004853,4,교통비,0,택시,N,2,,,,,15000,
f_f004853,5,교통비,0,지하철,N,2,,,,,5000,
f_f004863,13,교통비,0,시내/마을버스,N,1,,,,,5800,
f_f004863,4,교통비,0,택시,N,1,,,,,24100,
f_f004863,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,70500,
f_f004875,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
f_f004875,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,1200,
f_f004876,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,80000,
f_f004876,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,500,
f_f004876,4,교통비,1,택시,N,2,5088100653,개인택시,2023-08-06 15:15,1,6300,택시비
f_f004876,4,교통비,2,택시,N,2,5088103887,개인택시,2023-08-06 15:50,1,6900,택시비
f_f004876,50,교통비,0,버스 + 지하철,N,2,,,,,120200,
f_f004878,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
f_f004878,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,12400,
f_f004879,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f004879,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,4000,
f_f004879,12,교통비,0,시외/고속버스,N,1,,,,,20400,
