TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f000545,원학고가,0,6,Y,,,4,,,경남 거창군 위천면 황산1길 109-5,경남 거창군 위천면 황산리 487,,,,1,200000,
f_f000557,한밤솔담길오토캠핑장,1,5,Y,,,4,,한밤 솔담길 오토캠핑장,경북 군위군 부계면 한밤8길 2,경북 군위군 부계면 대율리 644-1,4742287,4772033032,2023-05-28 00:00,1,100000,카라반
f_f000565,탑스텐호텔,1,1,Y,,,2,,(주)현대이지엘,서울 서대문구 충정로 23,서울 서대문구 충정로3가 470,3112011,1141010200,2023-04-16 00:00,3,215800,호텔 탑스텐 강릉
f_f000567,고래불국민야영장,1,5,Y,,,4,,고래불국민야영장,경북 영덕군 병곡면 고래불로 68,경북 영덕군 병곡면 덕천리 1-58,3318016,4777037049,2023-05-27 00:00,1,50000,텐트사이트 A08호
f_f000570,알펜시아 홀리데이인리조트호텔,1,1,Y,,,2,,알펜시아 리조트,강원 평창군 대관령면 솔봉로 325,,3228016,4276038026,2023-05-28 12:37,1,96800,
f_f000570,인터컨티넨탈 알펜시아리조트,1,1,Y,,,2,,인터컨티넨탈호텔(알펜시아),강원 평창군 대관령면 솔봉로 325,,3228016,4276038026,2023-05-28 12:19,1,158400,
f_f000570,호텔트레비엔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-29 00:00,1,35000,하남 트레비엔
f_f000573,천진보라민박,0,3,Y,,,8,,,강원 고성군 토성면 천진해변길 35-1,강원 고성군 토성면 천진리 104,,,,5,800000,
f_f000575,가봄,0,7,Y,,,1,,,강원 강릉시 초당원길 71-20,강원 강릉시 초당동 234-12,,,,5,110000,
f_f000576,쏠비치 양양,1,4,Y,,,5,,소노호텔엔리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849,1171010800,2023-05-23 10:46,1,161000,숙박비
f_f000578,마인하임펜션,1,3,Y,,,4,,마인하임,경남 남해군 삼동면 독일로 21-4,경남 남해군 삼동면 물건리 289-5,3343011,4884033026,2023-05-23 09:40,3,80000,라벤더
f_f000578,바다가있는여행펜션,1,3,Y,,,4,,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-05-20 00:00,1,50000,아쿠아키스
f_f000578,바다가있는여행펜션,2,3,Y,,,4,,바다가있는여행펜션,경남 남해군 남면 남면로 838,경남 남해군 남면 홍현리 1501-1,3343046,4884035023,2023-05-22 17:37,3,15000,숙박비
f_f000583,마리나베이 속초,1,1,Y,,,2,,아고다,,,,,2023-05-11 00:00,1,46067,Marinabay Sokcho
f_f000583,복돌네민박,0,8,Y,,,2,,,강원 속초시 상도문길 50,강원 속초시 도문동 205-9,,,,5,80000,
f_f000587,에이치에비뉴호텔 강릉경포점,0,2,Y,,,1,,,304-5,,,,,1,50000,
f_f000592,한화리조트 평창,1,4,Y,,,3,,한화호텔앤드리조트(주),강원특별자치도 평창군 봉평면 태기로 228-33,,3228037,5176034025,2023-05-28 11:13,1,55200,숙박비
f_f000592,한화리조트 평창,2,4,Y,,,3,,한화호텔앤드리조트(주),강원특별자치도 평창군 봉평면 태기로 228-33,,3228037,5176034025,2023-05-28 00:00,1,237000,숙박비
f_f000593,하이원리조트 마운틴콘도,0,4,Y,,,3,,,강원 정선군 고한읍 하이원길 265-1,강원 정선군 고한읍 고한리 144-15,,,,1,119000,
f_f000593,하이원추추파크 네이처빌,0,4,Y,,,3,,,강원 삼척시 도계읍 심포남길 99,강원 삼척시 도계읍 심포리 231-3,,,,1,200000,
f_f000595,소노문 델피노,1,4,Y,,,4,,소노 호텔 &리조트,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407,5182033033,2023-05-29 10:25,1,211000,숙박비
f_f000595,한화리조트 설악쏘라노,0,4,Y,,,4,,,강원 속초시 미시령로2983번길 111,강원 속초시 장사동 24-1,,,,1,59500,
f_f000599,바루서프,0,7,Y,,,2,,,강원 강릉시 옥계면 헌화로 241-2,강원 강릉시 옥계면 금진리 330,,,,1,160000,
f_f000600,파인트리키즈스파펜션,1,3,Y,,,7,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-03 23:05,3,339000,고성 파인트리 키즈스파펜션
f_f000600,펜션궁,1,3,Y,,,7,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-03 16:02,3,269000,강릉 펜션궁
f_f000601,씨리즈호텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-02 00:00,3,45000,경주 호텔 시리즈
f_f000603,더반하우스,1,3,Y,,,3,,더반하우스 히노끼스파,경남 거제시 장목면 궁농길 47,,4811100,4831039024,2023-05-18 00:00,1,75650,C201(히노끼/오션뷰)
f_f000604,경포수호텔,1,1,Y,,,1,,(주)인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-05-15 19:08,1,65000,강릉 경포수호텔
f_f000605,지지호텔,1,1,Y,,,2,,아고다,,,,,2023-05-17 15:00,1,182791,지지관광호텔
f_f000606,헤이풀빌라,0,3,Y,,,4,,,경남 거제시 사등면 가조로 777-3,경남 거제시 사등면 창호리 1130-4,,,,1,490000,
f_f000608,호텔센트럴베이,1,1,Y,,,3,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-04-27 00:00,1,172860,호텔 센트럴베이 광안리
f_f000610,내게와묵호,0,7,Y,,,1,,,강원 동해시 해맞이길 286,강원 동해시 묵호진동 4-36,,,,1,80000,
f_f000610,어쩌다어달,0,7,Y,,,1,,,강원 동해시 일출로 309,강원 동해시 어달동 184-3,,,,1,100000,
f_f000612,강릉씨티호텔,1,1,Y,,,4,,아고다,,,,,2023-06-04 00:00,1,172878,강릉씨티호텔 숙박비
f_f000612,위드포스코 레지던스,0,4,Y,,,4,,,강원 평창군 대관령면 솔봉로 430,강원 평창군 대관령면 용산리 212-14,,,,4,0,
f_f000613,내게와묵호,0,7,Y,,,1,,,강원 동해시 해맞이길 286,강원 동해시 묵호진동 4-36,,,,1,80000,
f_f000614,어반슬로우시티,0,5,Y,,,1,,,강원 춘천시 남면 가옹개길 108,강원 춘천시 남면 관천리 383,,,,1,100000,
f_f000618,라한호텔 포항,0,1,Y,,,2,,,경북 포항시 북구 삼호로265번길 1,경북 포항시 북구 두호동 367,,,,1,163500,
f_f000621,강릉씨티호텔,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-24 03:12,3,163750,강릉씨티호텔
f_f000621,탑스텐호텔,1,1,Y,,,1,,호텔탑스텐,강원특별자치도 강릉시 옥계면 헌화로 455-34,강원특별자치도 강릉시 옥계면 금진리 92-1,3220051,5115035029,2023-03-31 00:00,1,198000,숙박비 
f_f000622,달의정원,1,6,Y,,,4,,주식회사 동명워터스(달의 정원),경남 합천군 가야면 치인1길 13-31,경남 합천군 가야면 치인리 1230-86,4844597,4889033034,2023-05-29 08:35,1,102000,일반온돌;1인추가
f_f000622,달의정원,2,6,Y,,,4,,주식회사 동명워터스(달의 정원),경남 합천군 가야면 치인1길 13-31,경남 합천군 가야면 치인리 1230-86,4844597,4889033034,2023-05-27 09:52,1,90000,숙박비
f_f000622,모브스테이,1,6,Y,,,4,,(주)블룸엑스네트워크코리아,경남 합천군 용주면 가호길 30-52,경남 합천군 용주면 가호리 328-2,4844013,4889046037,2023-05-28 10:08,3,120000,기타결재
f_f000622,모브스테이,2,6,Y,,,4,,(주)블룸엑스네트워크코리아,경남 합천군 용주면 가호길 30-52,경남 합천군 용주면 가호리 328-2,4844013,4889046037,2023-05-27 15:49,1,20000,
f_f000623,세인트존스호텔,0,1,Y,,,1,,,강원 강릉시 창해로 307,강원 강릉시 강문동 1-1,,,,2,160038,
f_f000625,그라시아스호텔,1,1,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-18 00:00,1,52980,김해 다온호텔-DAON
f_f000625,다온호텔,1,1,Y,,,1,,아고다,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-05-17 10:07,1,49534,
f_f000625,달맞이한옥,0,6,Y,,,1,,,경북 안동시 태화7길 25-4,경북 안동시 태화동 240-2,,,,4,0,
f_f000625,호텔MU,1,1,Y,,,1,,AGODA,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-05-16 19:19,1,49159,숙박비
f_f000626,네르하쏠펜션,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-04-25 15:04,1,134000,고성 네르하쏠펜션
f_f000634,쏠비치 삼척,1,4,Y,,,8,,소노호탤앤리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849,1171010800,2023-05-23 09:58,1,454000,숙박비
f_f000635,그자리애견야영장,1,5,Y,,,2,,떠나요닷컴,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-04-14 14:31,1,80000,숙박비
f_f000643,2월호텔 황금본점,0,1,Y,,,3,,,대구 수성구 동대구로 165,대구 수성구 황금동 779-2,,,,1,225060,
f_f000645,해운대푸르지오시티,0,11,Y,,,4,,,1123,,,,,5,110000,
f_f000654,지산고택,0,6,Y,,,3,,,경북 안동시 풍천면 하회종가길 35-14,경북 안동시 풍천면 하회리 612,,,,5,340000,
f_f000658,소노벨 경주,1,4,Y,,,12,,소노호텔리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849,1171010800,2023-05-29 08:57,1,511200,숙박비
f_f000659,동해보양온천컨벤션호텔,1,1,Y,,,8,,,,,,,2023-06-03 00:00,1,508000,ROOM ONLY
f_f000667,속초휘테,0,7,Y,,,1,,,강원 속초시 장안로1길 17-5,강원 속초시 동명동 261-33,,,,1,30000,
f_f000675,해운대영무파라드호텔,0,1,Y,,,2,,,부산 해운대구 해운대해변로298번길 25,부산 해운대구 중동 1124-8,,,,4,0,
f_f000677,한화리조트 설악쏘라노,1,4,Y,,,4,,(주)플레이스엠,서울 강남구 테헤란로79길 6,서울 강남구 삼성동 144-19,4166758,1168010500,2023-03-29 20:18,1,58179,한화리조트 전지점 초특가 행사
f_f000679,부산도시공사 아르피나,1,11,Y,,,1,,주식회사 인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,2023-05-12 19:15,1,55000,부산도시공사 아르피나
f_f000680,비치얼스서프&게스트하우스,0,7,Y,,,1,,,강원 양양군 현북면 하조대4길 32,강원 양양군 현북면 하광정리 95,,,,3,180000,
f_f000684,서소재,0,6,Y,,,2,,,서소재,,,,,5,320000,
f_f000692,베니키아 프리미어호텔 해운대,1,1,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-01-08 00:00,3,76000,베니키아 호텔 해운대
f_f000692,베니키아 프리미어호텔 해운대,2,1,Y,,,3,,(주)해운대 관광호텔,,,,,2023-05-17 16:05,1,23000,숙박비
f_f000695,부산본가,0,10,Y,,,1,,,동래구 충렬대로375번길55-7,,,,,4,0,
f_f000696,기억스테이,1,3,Y,,,3,,강릉 기억스테이 펜션,강원특별자치도 강릉시 창해로370번길 3,강원특별자치도 강릉시 강문동 209,4460935,5115011300,2023-04-21 19:35,1,148800,숙박비
f_f000697,망상해오름가족호텔,1,1,Y,,,3,,망상해오름가족호텔,강원 동해시 동해대로 6188,강원 동해시 망상동 171-1,2000023,4217012900,2023-05-28 00:00,1,120000,숙박비
f_f000701,션샤인호텔,0,1,Y,,,1,,,강원 동해시 일출로 20-1,,,,,1,76606,
f_f000703,오션투유리조트 속초설악비치 호텔앤콘도,0,4,Y,,,1,,,강원 고성군 죽왕면 삼포해변길 9,강원 고성군 죽왕면 삼포리 243-13,,,,1,49900,
f_f000703,코스트하우스,0,3,Y,,,1,,,강원 고성군 토성면 토성로 92,강원 고성군 토성면 봉포리 290-5,,,,1,55000,
f_f000704,황토와통나무캠핑장,0,5,Y,,,3,,,강원 영월군 무릉도원면 백년계곡길 66-16,강원 영월군 무릉도원면 법흥리 244-1,,,,5,90000,
f_f000707,파라다이스호텔부산,0,1,Y,,,5,,,부산 해운대구 해운대해변로 296,부산 해운대구 중동 1411-1,,,,4,380000,
f_f000707,파크하얏트부산호텔 라운지,1,1,Y,,,5,,파크하야트부산,부산 해운대구 마린시티1로 51,부산 해운대구 우동 1409-3,3133003,2635010500,2023-06-03 15:46,1,409200,
f_f000708,센텀프리미어호텔,1,1,Y,,,5,,아고다,,,,,2023-04-29 00:00,1,222250,Centum Premier Hotel
f_f000709,더잭슨나인스호텔,1,1,Y,,,3,,아고다,,,,,2023-05-22 00:00,1,153000,더 잭슨 나인스 호텔
f_f000713,페어필드 바이메리어트 부산,0,1,Y,,,1,,,부산 해운대구 해운대해변로 314,부산 해운대구 중동 1400-60,,,,4,200000,
f_f000720,오크밸리리조트 노스콘도,0,4,Y,,,5,,,강원 원주시 지정면 월송석화로 994,강원 원주시 지정면 월송리 1082-5,,,,4,300000,
f_f000721,천도회관,1,2,Y,,,3,,육군제1862부대천도회관,,,,,2023-06-05 19:41,1,17000,객실
f_f000726,브리즈무인호텔,1,2,Y,,,2,,브리즈무인호텔,경남 함안군 산인면 신산로 201,경남 함안군 산인면 신산리 78-3,3340020,4873038022,2023-05-13 17:13,1,70000,숙박비
f_f000728,장안캠프,0,5,Y,,,1,,,부산 기장군 장안읍 장안로 18,부산 기장군 장안읍 기룡리 448,,,,4,40000,
f_f000734,나무애,0,6,Y,,,2,,,경북 경주시 포석로1068번길 25,경북 경주시 황남동 237-3,,,,1,120000,
f_f000735,소담소담 에어비앤비,1,11,Y,,,4,,에어비앤비,,,,,2023-05-16 14:15,1,159430,숙박비
f_f000735,소담소담 에어비앤비,2,11,Y,,,4,,에어비앤비,,,,,2023-05-21 15:53,1,127544,숙박비
f_f000736,블루원리조트,0,4,Y,,,2,,,경북 경주시 천군로 95-32,경북 경주시 천군동 1686,,,,1,170000,
f_f000739,스테이숨 풀빌라펜션,0,3,Y,,,4,,,경남 남해군 서면 남서대로 1462,경남 남해군 서면 서상리 1138,,,,5,274200,
f_f000747,더화이트호텔 앤 리조트,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-14 02:13,1,99900,더화이트 호텔 평창
f_f000747,치악산호텔,1,1,Y,,,2,,아고다,,,,,2023-05-24 00:00,1,50000,Chiaksan Hotel
f_f000748,다놀자캠핑장,1,5,Y,,,4,,다놀자 캠핑장,경북 상주시 화서면 문장로 425-5,,3311070,4725041031,2023-05-27 18:22,3,96000,캠핑장 
f_f000749,루메드풀빌라,0,3,Y,,,4,,,부산 해운대구 송정중앙로 47,부산 해운대구 송정동 281-1,,,,1,762500,
f_f000749,오이아호텔,0,1,Y,,,4,,,부산 사하구 다대동로 45,부산 사하구 다대동 851-1,,,,1,150000,
f_f000751,켄싱턴호텔 평창,1,1,Y,,,4,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-03-17 13:36,1,107160,숙박비
f_f000760,어반슬로우시티,0,5,Y,,,2,,,강원 춘천시 남면 가옹개길 108,강원 춘천시 남면 관천리 383,,,,5,234000,
f_f000761,에일라호텔,0,2,Y,,,1,,,경북 포항시 북구 중앙로294번길 3,경북 포항시 북구 상원동 447-7,,,,1,45000,
f_f000761,호텔223,0,2,Y,,,1,,,경북 포항시 남구 구룡포읍 호미로 290-8,경북 포항시 남구 구룡포읍 구룡포리 223-84,,,,3,70000,
f_f000762,G호텔,2,2,Y,,,4,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-27 01:33,1,32000,
f_f000764,그랩디오션 송도,1,1,Y,,,1,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-18 18:57,3,93000,그랩 디 오션 송도
f_f000764,브라운도트 사상르네시떼점,1,2,Y,,,1,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-18 12:56,3,80000,부산 사상 브라운도트 사상르네시떼점
f_f000769,낙산비치호텔,0,1,Y,,,2,,,강원 양양군 강현면 낙산사로 73,강원 양양군 강현면 전진리 3-2,,,,1,419319,
f_f000770,브이호텔,1,2,Y,,,2,,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-05-15 16:35,3,46000,창원 상남동 호텔 V(브이)
f_f000770,시티세븐몰,0,2,N,,,2,,,경남 창원시 성산구 원이대로 320,경남 창원시 성산구 대원동 121,,,,4,0,
f_f000776,1984왕림,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-15 00:01,1,80000,경주 1984왕림
f_f000783,삼척활기자연휴양림,1,9,Y,,,2,,삼척활기자연휴양림,강원특별자치도 삼척시 미로면 준경길 651-59,,4472308,5123034028,2023-05-20 22:31,1,130000,곰취(3인실) 1박
f_f000785,경포마레호텔,0,1,Y,,,1,,,강원 강릉시 창해로 443,강원 강릉시 강문동 302,,,,1,185000,
f_f000787,파크로쉬리조트앤웰니스,1,4,Y,,,2,,나이스페이먼츠,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-01-25 00:24,1,326929,숙박비
f_f000789,다올펜션,3,3,Y,,,3,,주식회사 잇다오지,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-04-27 16:40,1,130000,[비토]다올펜션
f_f000792,공간담,1,3,Y,,,4,,공간담,경남 하동군 악양면 평사리길 56-47,경남 하동군 악양면 평사리 535,4832495,4885032034,2023-05-26 20:11,3,450000,
f_f000793,시포트리조트,0,4,Y,,,3,,,경북 영덕군 축산면 축산항2길 11,경북 영덕군 축산면 축산리 977,,,,1,257810,
f_f000797,V호텔,1,2,Y,,,3,,(주)야놀자,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327,1153010200,2023-05-10 09:54,1,60000,부산 해운대V
f_f000798,G모텔,1,2,Y,,,1,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-02 16:01,1,31500,부산 영주동 G
f_f000798,부산 하단 그릴힐,1,2,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-01 21:16,1,30000,부산 하단 그린힐 
f_f000798,프리즈모텔,1,2,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-03 19:50,1,55000,
f_f000799,통영거북선호텔,1,1,Y,,,3,,통영거북선호텔,경남 통영시 미수해안로 72,경남 통영시 미수동 957-2,3333009,4822011500,2023-05-27 18:02,1,170000,숙박비
f_f000802,통영스테이,1,3,Y,,,3,,주식회사 떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-05-15 14:09,1,70000,호텔형(취사불가)가족실(101호)
f_f000802,통영스테이,4,3,Y,,,3,,통영스테이,경남 통영시 산양읍 산양일주로 1050,경남 통영시 산양읍 미남리 839,3333014,4822025023,2023-05-27 21:06,1,10000,
f_f000802,한화벨버디어리조트,0,4,Y,,,3,,,한화벨버디어리조트,,,,,4,210000,
f_f000805,두잇192펜션,1,3,Y,,,2,,주식회사 타이드스퀘어 투어비스,서울 중구 서소문로 106,서울 중구 서소문동 58-7,3005010,1114016600,2023-05-16 23:13,3,94350,고성 DOIT192펜션
f_f000805,두잇192펜션,2,3,Y,,,2,,주식회사타이드스퀘어투어비스,서울 중구 서소문로 106,서울 중구 서소문동 58-7,3005010,1114016600,2023-05-16 23:14,3,114400,고성 doit92펜션
f_f000806,아미가아미고펜션,1,3,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-04-20 00:00,1,201480,고성 아미가 펜션
