TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,latitude,longitude
f_f002464,2306040009,1,4,4,2,2,1511700209.0,카페발리(명진F/B),경남 밀양시 단장면 무릉1길 9-1,경남 밀양시 단장면 무릉리 167-1,4808303.0,4827035028.0,2023-06-04 19:31,1,10000.0,,,0.0,0.0
f_f002464,2306050003,1,0,0,1,2,5042330058.0,중앙떡볶이,대구 중구 동성로2길 81,대구 중구 동성로2가 70-1,4223084.0,2711012300.0,2023-06-05 15:03,1,10000.0,,,35.86738,128.5937
f_f001188,2306060003,1,0,0,0,2,,정동진역 주식포차,정동역길 17,,,,,5,10000.0,,4215034000.0,46.3144754,11.0480288
f_f002445,2306060004,1,0,0,0,2,,삼양목장 매점,,,,,,1,10000.0,,4276025000.0,46.3144754,11.0480288
f_f000686,2306100002,3,0,0,1,2,,철원 한탄강 주상절리길,,,,,2023-06-10 09:41,1,10000.0,입장권,,46.3144754,11.0480288
f_f003459,2307010005,2,2,2,1,2,2250385216.0,아리아리떡사랑,강원특별자치도 정선군 정선읍 5일장길 42,,4487001.0,5177025021.0,2023-07-01 13:20,1,10000.0,,,46.3144754,11.0480288
f_f004252,2307160002,2,2,2,1,1,1738502225.0,빵장수단팥빵,대구 중구 달구벌대로 지하 2100,,2007002.0,2711011200.0,2023-07-16 09:06,1,10000.0,행사빵,,46.3144754,11.0480288
f_f004840,2307270003,6,1,1,1,2,5118303816.0,문경새재도립공원,경북 문경시 문경읍 새재로 932,경북 문경시 문경읍 상초리 288-1,3000165.0,4728025030.0,2023-07-27 11:44,1,10000.0,,,0.0,0.0
f_f005840,2308120006,1,0,0,1,1,2018132195.0,(주)신세계,부산 해운대구 센텀남대로 35,부산 해운대구 우동 1495,2133001.0,2635010500.0,2023-08-12 15:57,1,10000.0,서서어묵,,35.1618397,129.1427761
f_f005840,2308130001,3,1,1,1,1,7328101987.0,주식회사 관광지포토서비스,부산 서구 암남공원로 181,부산 서구 암남동 산 193-22,3006011.0,2614012400.0,2023-08-13 11:10,1,10000.0,,,0.0,0.0
f_f006352,2308140006,6,1,1,0,2,,청초호수공원,1025-1,,,,,1,10000.0,,4221010600.0,46.3144754,11.0480288
f_f007957,2308270003,6,3,3,1,2,5654000653.0,그린바이크,강원특별자치도 강릉시 경포로 489-6,강원특별자치도 강릉시 안현동 94-143,3220002.0,5115013800.0,2023-08-27 08:13,1,10000.0,,,37.8066405,128.8882536
f_f008699,2309010007,2,2,2,1,2,7071801920.0,고씨네 동해막국수 ,강원특별자치도 강릉시 창해로350번길 25,강원특별자치도 강릉시 강문동 212,4460933.0,5115011300.0,2023-09-01 18:43,3,10000.0,고씨네 동해막국수 강문본점,,37.7915662,128.9190019
f_f009569,2308260004,1,0,0,0,4,,화천서원,광덕솔밭길 72,,,,,3,10000.0,,4717034000.0,46.3144754,11.0480288
f_f014050,2309020007,1,0,0,1,2,7488500507.0,홍천(서울)휴게소,강원특별자치도 홍천군 화촌면 서울양양고속도로 83,,1000025.0,5172031026.0,2023-09-02 20:16,1,10000.0,파인돈가스 ,,46.3144754,11.0480288
f_f014128,2309100002,3,0,0,1,2,6218614213.0,농업회사법인아홉산숲 주식회사,부산 기장군 철마면 미동길 37-1,부산 기장군 철마면 웅천리 26,4220107.0,2671033025.0,2023-09-10 09:50,1,10000.0,,,35.2831084,129.1524105
f_f015593,2309160004,1,1,1,1,2,7260602567.0,콩방,부산 금정구 상현로 66,부산 금정구 선동 341-3,3135030.0,2641010500.0,2023-09-16 13:59,1,10000.0,소보루단팥빵;찹쌀모카 단팥빵,,35.273008,129.1137121
f_f000269,2306050002,1,0,0,1,1,4011624341.0,금병산약초카페,강원특별자치도 춘천시 신동면 금병의숙길 31,강원특별자치도 춘천시 신동면 증리 430-1,4454096.0,5111033024.0,2023-06-05 12:37,1,10500.0,,,37.818485100000004,127.71399902456852
f_f008779,2308260007,1,0,0,1,2,8508502375.0,굿띵쿠키,경북 포항시 북구 중앙상가4길 20,경북 포항시 북구 상원동 504-4,4712651.0,4711310400.0,2023-08-26 16:48,1,10500.0,딸기라떼(ice);크림슨펀치(ice),,36.0387,129.36575
f_f014252,2308310008,1,0,0,1,2,2484100982.0,내게와 묵호,강원특별자치도 동해시 해맞이길 286,강원특별자치도 동해시 묵호진동 4-36,4463225.0,5117012300.0,2023-08-31 15:00,1,10500.0,묵호에이드;동백꽃차(뜨),,37.55494,129.11523
f_f000440,2305210001,1,0,0,1,3,6582600793.0,사과이야기,경남 거창군 거창읍 장팔길 767,경남 거창군 거창읍 장팔리 1036,4841518.0,4888025027.0,2023-05-21 15:35,1,12000.0,,,0.0,0.0
f_f005513,2308260005,2,2,2,1,3,2160569837.0,망경제과,경남 진주시 천수로112번길 12,경남 진주시 주약동 201-12,4797450.0,4817010200.0,2023-08-26 17:53,1,12000.0,시오빵;호두단팥빵;피스탓쵸 ,,35.1704402,128.0892412
f_f007232,2308270004,3,1,1,1,3,1998601899.0,Fe01 티켓,울산 울주군 서생면 용연길 160,울산 울주군 서생면 위양리 1222-50,4319803.0,3171031030.0,2023-08-27 16:42,1,12000.0,입장권,,0.0,0.0
f_f008699,2309010003,1,0,0,1,2,6655700567.0,감자옹심이,강원특별자치도 강릉시 금성로14번길 9-1,강원특별자치도 강릉시 금학동 9-6,4460219.0,5115010600.0,2023-09-01 13:21,3,12000.0,,,37.75379,128.89653
f_f010136,2309010006,1,0,0,1,1,3013618057.0,도라보울,부산 부산진구 서전로38번길 43,부산 부산진구 전포동 677-17,4187421.0,2623010200.0,2023-09-01 13:49,1,12000.0,1/2치킨과돼지고기와야채,,35.1572828,129.0745022
g_g007350,2308300006,2,0,0,1,2,7098200495.0,쉬어가게,강원특별자치도 영월군 영월읍 청령포로 126-3,,3227023.0,5175025023.0,2023-08-30 15:47,1,12000.0,이달엔영월/수수한반;이달엔영월/곤드레한;영월 저당쑥쉘;이달엔영월/감자빵,,46.3144754,11.0480288
g_g007350,2308300002,2,1,1,4,2,1078657147.0,스토리웨이,서울 동대문구 회기로26길 15,서울 동대문구 회기동 351,4115702.0,1123010800.0,2023-08-30 09:00,1,12000.0,어묵듬뿍김밥(순한),,37.59433,127.05178
f_f001072,2305280005,2,0,0,2,4,5080758816.0,두번째 맛있는집,경북 안동시 번영1길 58,경북 안동시 서부동 182-4,4721466.0,4717010200.0,2023-05-28 17:36,1,13000.0,,,36.5640048,128.7238339
f_f001324,2306030004,1,0,0,1,2,2220436746.0,덕성닭집,강원특별자치도 삼척시 오십천로 411,,3224022.0,5123010400.0,2023-06-03 21:46,1,13000.0,,,46.3144754,11.0480288
f_f005269,2308030006,1,0,0,1,1,4693401085.0,구르메쇼쿠도,대구 중구 동성로2길 21-7,대구 중구 봉산동 3-1,4223084.0,2711010800.0,2023-08-03 16:11,3,13000.0,관동식,,35.86322,128.59761
f_f000704,2305290002,1,0,0,1,3,1338122244.0,용인(인천방향)휴게소,경기 용인시 처인구 주북로 66-16,,3203113.0,4146110600.0,2023-05-29 18:27,1,13800.0,불고기세트;새우세트,,46.3144754,11.0480288
f_f004754,2307300008,2,0,0,2,2,1078657147.0,스토리웨이,서울 영등포구 국회대로 612,서울 영등포구 당산동3가 2-7,2005008.0,1156011300.0,2023-07-30 17:22,1,14000.0,맥반석오징어;맥반석채,,37.52616,126.89724
f_f002451,2306040005,3,2,2,0,2,,백두대간 협곡열차,,,,,,1,14400.0,,4219010400.0,46.3144754,11.0480288
f_f001137,2305280001,1,0,0,1,2,1440902150.0,리초야(RICHOYA),부산 수영구 민락수변로17번길 56,부산 수영구 민락동 113-31,4214217.0,2650010300.0,2023-05-28 13:23,1,14500.0,크룽지;말차 아이스크림;바다소금 아이스크림[단짠단짠 바닐라맛],,35.1585693,129.127121
f_f015520,2309160006,2,0,0,0,2,,수화,533-1,,,,,1,15000.0,,2653010400.0,46.3144754,11.0480288
f_f002102,2306030005,2,2,2,1,2,,올리브영,,,,,,1,16000.0,홀리카홀리카 래쉬코렉팅마스 매가행사,,46.3144754,11.0480288
f_f000269,2306040001,2,1,1,1,1,5728701072.0,(주)춘천바이오명품조합,강원특별자치도 춘천시 공지로 591,,3218003.0,5111011700.0,2023-06-04 14:58,1,16800.0,감자빵;고구마빵;새싹땅콩침출차 일반원물형,,46.3144754,11.0480288
f_f002665,2306030010,1,0,0,1,2,6011698123.0,더소가,부산 해운대구 달맞이길117번가길 107-24,부산 해운대구 중동 1499-13,4199013.0,2635010600.0,2023-06-03 18:11,1,17000.0,파인애플슬러시;아메리카노 Ice (2shot);바스크 치즈케이크,,35.1635017,129.1744702
f_f005680,2308060003,2,2,2,1,2,2148106825.0,아트박스,부산 중구 광복로 73,부산 중구 광복동2가 2-25,3125001.0,2611013400.0,2023-08-06 12:03,1,21000.0,벨류엠보조배터리,,35.0990512,129.0322644
f_f001713,2305280003,2,0,0,4,7,4817400291.0,허니홈비광장점,강원특별자치도 속초시 중앙시장로6길 9,,4469248.0,5121010300.0,2023-05-28 18:03,1,18000.0,벌집아이스크림,,46.3144754,11.0480288
f_f008997,2308220001,3,0,0,3,3,5106300365.0,거울미로,강원특별자치도 평창군 대관령면 솔봉로 325,강원특별자치도 평창군 대관령면 용산리 425,3228016.0,5176038026.0,2023-08-22 11:24,1,18000.0,입장권,,37.6450054,128.6654673
f_f000845,2305190001,1,4,4,1,2,2871401092.0,이부자마약곳간,강원 속초시 중앙로147번길 16,강원 속초시 중앙동 471-4,4469221.0,4221010300.0,2023-05-19 13:29,1,20000.0,3색곡물강정 8개,,38.20139,128.58763
f_f000832,2305200004,2,0,0,1,1,5011836457.0,강릉사임당인절미 강릉중앙시장점,강원 강릉시 금성로12번길 6,강원 강릉시 금학동 1-1,4460217.0,4215010600.0,2023-05-20 14:36,1,20000.0,혼합(모듬),,37.75379,128.89653
f_f001058,2305200007,1,0,0,0,1,,중리노을전망대,632-3,,,,,3,20000.0,,2620012100.0,46.3144754,11.0480288
f_f001058,2305210001,1,0,0,0,1,,자갈치시장,105-1,,,,,3,20000.0,,2611014000.0,46.3144754,11.0480288
f_f000680,2305250004,1,0,0,1,1,,비치얼스서프,강원특별자치도 양양군 현북면 하조대4길 32,,4505211.0,5183033030.0,2023-05-25 00:00,1,20000.0,,,46.3144754,11.0480288
f_f000680,2305260004,1,0,0,1,1,2270149570.0,한계령휴게소,강원특별자치도 양양군 서면 설악로 1,강원특별자치도 양양군 서면 오색리 산 1,3000146.0,5183031033.0,2023-05-26 14:27,1,20000.0,,,0.0,0.0
f_f000916,2305270002,1,0,0,1,2,6142301582.0,소담생선구이,경북 포항시 북구 죽도시장9길 14,경북 포항시 북구 죽도동 1-67,4712590.0,4711311600.0,2023-05-27 14:26,1,20000.0,생선구이 2인,,0.0,0.0
f_f000680,2305280001,1,0,0,0,1,,점봉산산채,노학종688,,,,,3,20000.0,,4221010700.0,46.3144754,11.0480288
f_f000626,2305280003,1,0,0,1,2,2270545102.0,형제냉면,강원 고성군 토성면 아야진해변1길 10,강원 고성군 토성면 아야진리 31,4502470.0,4282033023.0,2023-05-28 11:41,1,20000.0,특냉면;냉면,,38.27815,128.53712
f_f000994,2305280005,1,0,0,1,2,2270675883.0,속초닭강정(속초닭집),강원 속초시 중앙시장로 88,강원 속초시 중앙동 471-4,3223016.0,4221010300.0,2023-05-28 18:53,1,20000.0,,,38.20139,128.58763
f_f000708,2305290001,1,0,0,1,5,6051890239.0,영동밀면,부산 동구 대영로243번길 107,부산 동구 초량동 479,4006002.0,2617010100.0,2023-05-29 12:17,1,20000.0,,,35.12144,129.04098
f_f000998,2306030005,2,0,0,1,2,2278118711.0,만석닭강정(중앙시장점),강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-06-03 19:11,1,20000.0,보통맛(순살),,38.20139,128.58763
f_f002457,2306030005,2,0,0,2,3,6139164133.0,한주소금대리점,경남 남해군 남해읍 화전로 110,경남 남해군 남해읍 북변리 282-11,3343044.0,4884025021.0,2023-06-03 15:21,1,20000.0,,,34.84054,127.90749
f_f001748,2306030006,2,4,4,1,5,2270675883.0,속초닭강정(속초닭집),강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-06-03 18:04,1,20000.0,,,38.20139,128.58763
f_f000275,2306030007,1,2,2,1,2,4011261616.0,영동의정부부대찌개,강원특별자치도 강릉시 옥계면 현내시장길 62,강원특별자치도 강릉시 옥계면 현내리 356-6,4461039.0,5115035021.0,2023-06-03 20:55,1,20000.0,,,0.0,0.0
f_f002102,2306030008,2,1,1,1,2,7053000873.0,으니아트,부산 중구 흑교로87번길 9-1,부산 중구 보수동2가 19-1,4175303.0,2611012100.0,,3,20000.0,,,35.10516,129.02343
f_f002102,2306030010,1,1,1,1,2,2199701582.0,새부산상회,부산 수영구 민락수변로 105,부산 수영구 민락동 110-48,3138016.0,2650010300.0,2023-06-03 23:20,1,20000.0,,,35.1585693,129.127121
f_f002501,2306040002,2,0,0,1,4,6029894335.0,경남상회,부산 중구 자갈치로 42,부산 중구 남포동5가 92,3125012.0,2611014000.0,2023-06-04 12:44,1,20000.0,,,35.09784,129.02951
f_f002510,2306050002,1,0,0,1,1,2261137992.0,교동반점,강원특별자치도 강릉시 강릉대로 205,강원특별자치도 강릉시 교동 162-126,2220001.0,5115011000.0,2023-06-05 14:48,1,20000.0,,,37.76473,128.89012
f_f001474,2306050006,2,0,0,2,4,2270221638.0,산호횟집,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-06-05 16:47,1,20000.0,,,38.20139,128.58763
f_f001188,2306060001,3,0,0,0,2,,금진온천,헌화로 455-34,,,,,4,20000.0,,4215035000.0,46.3144754,11.0480288
f_f004118,2307130005,1,0,0,2,4,2278118711.0,주식회사 만석닭강정,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221.0,5121010300.0,2023-07-13 15:20,1,20000.0,,,38.20139,128.58763
f_f004118,2307130004,3,3,3,1,4,2278507925.0,소노인터내셔널,강원특별자치도 고성군 토성면 미시령옛길 1153,,4502407.0,5182033033.0,2023-07-13 10:00,1,20000.0,입장권,,46.3144754,11.0480288
f_f004523,2307230002,1,0,0,1,2,1268105325.0,횡성(강릉)휴게소,강원특별자치도 횡성군 안흥면 영동고속도로 154,강원특별자치도 횡성군 안흥면 소사리 1530-1,1000022.0,5173032026.0,2023-07-23 11:14,1,20000.0,제육돈까스;순두부찌개,,37.4592095,128.155423
f_f004742,2307290006,1,0,0,1,4,7081501878.0,강릉순두부젤라또,강원특별자치도 삼척시 테마타운길 69,강원특별자치도 삼척시 갈천동 14,4472329.0,5123010700.0,2023-07-29 12:43,1,20000.0,젤라또 라떼;젤라또,,37.4654,129.16383
f_f004829,2308060009,2,0,0,1,2,5050148409.0,최영화빵,경북 경주시 북정로 6-1,경북 경주시 황오동 307-2,3305027.0,4713010500.0,2023-08-06 15:15,1,20000.0,최영화빵10개 ,,35.8424557,129.2221179
f_f004876,2308050004,1,0,0,1,2,2854400546.0,옥야식당,경북 안동시 중앙시장2길 46,,4722072.0,4717011900.0,2023-08-05 14:56,1,20000.0,,,46.3144754,11.0480288
f_f005016,2308020004,6,3,3,0,2,,천마총전동차대여,,,,,,5,20000.0,,4713011000.0,46.3144754,11.0480288
f_f006074,2308090004,3,0,0,1,2,5082464649.0,시나 셀프사진관,경북 경주시 포석로 1080-2,경북 경주시 황남동 278-8,3305063.0,4713011000.0,2023-08-09 16:52,1,20000.0,,,35.8137198,129.2105782891577
f_f009003,2308270003,3,0,0,0,2,,경주루지월드,,,,,,1,20000.0,,4713013600.0,46.3144754,11.0480288
f_f009556,2308250007,2,1,1,2,2,2502201926.0,배니닭강정,강원특별자치도 강릉시 금성로13번길 3-1,강원특별자치도 강릉시 성남동 51-119,4460218.0,5115010800.0,2023-08-25 11:53,1,20000.0,,,37.75288,128.89862
f_f013874,2309010002,1,0,0,0,8,,순두부젤라또 1호점,354-4,,,,,1,20000.0,,4215011200.0,46.3144754,11.0480288
f_f013874,2308310005,6,0,0,0,8,,강릉네컷,45-25,,,,,1,20000.0,,4215010800.0,46.3144754,11.0480288
f_f013874,2308310006,1,0,0,1,8,6339600443.0,통일미곡,강원특별자치도 강릉시 금성로 21,강원특별자치도 강릉시 성남동 50,3220007.0,5115010800.0,2023-08-31 13:33,1,20000.0,,,37.75288,128.89862
f_f014285,2308300012,6,0,0,0,1,,대릉원자전거대여,193-13,,,,,1,20000.0,,4713011000.0,46.3144754,11.0480288
f_f015519,2309100004,3,1,1,1,2,2148557846.0,한화솔루션(주)인사이트제이드,강원특별자치도 춘천시 남산면 햇골길 80,,4454759.0,5111040028.0,2023-09-10 14:50,1,20000.0,입장권,,46.3144754,11.0480288
f_f015540,2309090007,3,3,3,1,2,2211209654.0,나무향기한증막,강원특별자치도 춘천시 스포츠타운길433번길 10,강원특별자치도 춘천시 삼천동 37-1,4454447.0,5111012500.0,2023-09-09 15:13,3,20000.0,,,37.8682093,127.6957359
f_f015573,2309170004,2,0,0,0,2,,원주민속풍물시장,민속풍물시장,,,,,3,20000.0,,4213010200.0,46.3144754,11.0480288
f_f016521,2309090002,2,1,1,0,3,,신라명과,석포리1035-1,,,,,3,20000.0,,4713011000.0,46.3144754,11.0480288
f_f016521,2309090002,3,2,2,0,3,,경주 칠보리 신라명가,포석로 1035-2,,,,,3,20000.0,,4713011000.0,46.3144754,11.0480288
f_f016656,2309150003,1,0,0,1,2,5443000550.0,단성갈비,경남 산청군 단성면 목화로 922,경남 산청군 단성면 사월리 36-1,3345043.0,4886037029.0,2023-09-15 14:05,3,20000.0,,,35.28193,127.94446
f_f001202,2305220005,1,0,0,1,2,2278118711.0,만석닭강정(중앙시장점),강원 속초시 중앙로147번길 16,강원 속초시 중앙동 471-4,4469221.0,4221010300.0,2023-05-22 17:29,1,21000.0,핫끈한맛(순살),,38.20139,128.58763
f_f001202,2305230001,1,0,0,1,2,2261137992.0,교동반점,강원 강릉시 강릉대로 205,강원 강릉시 교동 162-126,2220001.0,4215011000.0,2023-05-23 12:19,1,21000.0,,,37.76473,128.89012
f_f006054,2308130003,1,0,0,1,1,5450800095.0,로드100,경북 경주시 보불로 100,경북 경주시 하동 674-1,3305022.0,4713013300.0,2023-08-13 16:26,1,21000.0,오션라떼;바닐라라떼/ice;부채파이,,35.80223,129.31202
f_f011645,2309010006,1,0,0,1,3,2502201926.0,배니닭강정,강원특별자치도 강릉시 금성로13번길 3-1,강원특별자치도 강릉시 성남동 51-119,4460218.0,5115010800.0,2023-09-01 16:51,1,22000.0,,,37.75288,128.89862
f_f000600,2305280007,1,1,1,1,7,2260367754.0,강릉달을삼킨바다오션뷰,강원특별자치도 강릉시 사천면 진리해변길 173,강원특별자치도 강릉시 사천면 사천진리 274-2,4460926.0,5115036025.0,2023-05-28 20:59,1,23000.0,딸기스무디;생강차;맥주;망고스무디,,0.0,0.0
f_f005946,2308150010,1,0,0,1,3,2180205143.0,카라멜,부산 해운대구 청사포로128번길 16,부산 해운대구 중동 590,4199242.0,2635010600.0,2023-08-15 13:25,1,23000.0,실타래빙수;아메리카노,,35.1635017,129.1744702
f_f001072,2305280004,1,0,0,1,4,7620602530.0,국가대표빵선생,경북 안동시 감성골길 139,경북 안동시 성곡동 1540,4721035.0,4717013000.0,2023-05-28 16:15,1,24000.0,빵7;빵10;빵2,,36.56902,128.77154
f_f001189,2306080001,1,0,0,1,3,6998500317.0,소노인터내셔널,강원특별자치도 삼척시 수로부인길 453,,4472195.0,5123010700.0,2023-05-08 11:26,1,24000.0,Set B 새우튀김;칠성사이다,,46.3144754,11.0480288
f_f001189,2306110002,1,0,0,1,3,1338122244.0,가평(서울)휴게소,경기 가평군 설악면 미사리로 544,경기 가평군 설악면 미사리 145-3,3216014.0,4182031026.0,2023-06-11 14:41,1,24000.0,가평잣산채비빔밥;옛날돈까스;공기밥(한식),,0.0,0.0
f_f014252,2308300006,1,0,0,1,2,2180262896.0,가마솥옛강정,강원특별자치도 동해시 일출로 9-1,,3221030.0,5117011100.0,2023-08-30 14:24,1,24000.0,,,46.3144754,11.0480288
f_f000912,2306050002,6,3,3,1,5,,고프리속초점,강원특별자치도 속초시 번영로129번길 22,,4469084.0,5121010200.0,2023-06-04 11:38,1,25000.0,깡통열차 1대(30분),,46.3144754,11.0480288
f_f004461,2307140008,1,0,0,1,2,8660701131.0,예쁘다하조대,강원특별자치도 양양군 현북면 하조대2길 48-45,강원특별자치도 양양군 현북면 하광정리 614-6,4505209.0,5183033030.0,2023-07-14 13:05,1,25000.0,돌핀초코;I 아메리카노;돌고래 티라미수,,0.0,0.0
f_f008403,2308200004,1,0,0,1,2,2213709021.0,동면식당,강원특별자치도 양구군 동면 금강산로 1690,강원특별자치도 양구군 동면 임당리 599-6,3232022.0,5180032025.0,2023-08-20 00:00,1,25000.0,식대;음료,,38.20433,128.04495
f_f016740,2309160004,1,0,0,1,3,5233300404.0,채가네들깨국수,경북 문경시 문경읍 온천1길 7,경북 문경시 문경읍 하리 353-4,4736505.0,4728025022.0,2023-09-16 18:58,1,27000.0,들깨칼국수,,0.0,0.0
